"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2015","15.7795","15.7315","15.8130","15.6943","","0.27%"
"06/30/2015","15.7374","15.6893","15.7410","15.6268","","0.34%"
"06/29/2015","15.6834","15.6238","15.7172","15.6115","","0.83%"
"06/26/2015","15.5542","15.4829","15.5933","15.4780","","0.48%"
"06/25/2015","15.4803","15.4984","15.5211","15.4490","","-0.11%"
"06/24/2015","15.4979","15.4005","15.5054","15.3574","","0.66%"
"06/23/2015","15.3963","15.3400","15.4423","15.3169","","0.38%"
"06/22/2015","15.3380","15.3541","15.3633","15.2790","","-0.05%"
"06/19/2015","15.3457","15.3428","15.3741","15.2785","","0.06%"
"06/18/2015","15.3370","15.2625","15.3754","15.1665","","0.53%"
"06/17/2015","15.2554","15.3878","15.4372","15.2438","","-0.87%"
"06/16/2015","15.3894","15.4363","15.4681","15.3845","","-0.27%"
"06/15/2015","15.4313","15.4125","15.4607","15.4018","","0.20%"
"06/12/2015","15.4000","15.3490","15.4570","15.3436","","0.36%"
"06/11/2015","15.3440","15.4332","15.5679","15.3433","","-0.54%"
"06/10/2015","15.4278","15.5803","15.6032","15.4025","","-0.95%"
"06/09/2015","15.5765","15.6311","15.6649","15.5312","","-0.31%"
"06/08/2015","15.6255","15.7007","15.7647","15.6045","","-0.50%"
"06/05/2015","15.7035","15.5372","15.7717","15.5199","","1.09%"
"06/04/2015","15.5335","15.5185","15.5891","15.4898","","0.15%"
"06/03/2015","15.5108","15.4275","15.5467","15.4161","","0.54%"
"06/02/2015","15.4273","15.4860","15.5005","15.3860","","-0.35%"
"06/01/2015","15.4808","15.3753","15.5395","15.3753","","0.69%"
"05/29/2015","15.3740","15.3143","15.4410","15.3105","","0.40%"
"05/28/2015","15.3129","15.2832","15.4130","15.2765","","0.24%"
"05/27/2015","15.2765","15.2948","15.4030","15.2545","","-0.13%"
"05/26/2015","15.2959","15.2550","15.3480","15.2403","","0.29%"
"05/25/2015","15.2518","15.2513","15.2880","15.2407","","-0.04%"
"05/22/2015","15.2585","15.2239","15.3315","15.1845","","0.26%"
"05/21/2015","15.2189","15.1955","15.2643","15.1320","","0.22%"
"05/20/2015","15.1850","15.1847","15.2473","15.1250","","0.04%"
"05/19/2015","15.1793","15.1160","15.2308","15.0706","","0.44%"
"05/18/2015","15.1128","15.0190","15.1480","15.0031","","0.74%"
"05/15/2015","15.0023","15.1039","15.1495","14.9828","","-0.64%"
"05/14/2015","15.0990","15.2623","15.2940","15.0675","","-1.08%"
"05/13/2015","15.2634","15.3429","15.3436","15.1523","","-0.50%"
