"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2025","3,382.60","3,383.20","3,394.80","3,377.70","118.49K","-0.02%"
"08/14/2025","3,383.20","3,407.20","3,423.80","3,375.50","165.70K","-0.74%"
"08/13/2025","3,408.30","3,399.60","3,422.60","3,392.70","135.85K","0.27%"
"08/12/2025","3,399.00","3,393.60","3,410.80","3,379.10","193.82K","-0.17%"
"08/11/2025","3,404.70","3,458.10","3,466.30","3,393.00","224.51K","-2.48%"
"08/08/2025","3,491.30","3,487.90","3,534.10","3,445.00","321.35K","1.09%"
"08/07/2025","3,453.70","3,431.80","3,483.80","3,430.00","249.09K","0.59%"
"08/06/2025","3,433.40","3,434.90","3,440.50","3,411.70","151.58K","-0.04%"
"08/05/2025","3,434.70","3,428.90","3,444.90","3,403.30","154.16K","0.24%"
"08/04/2025","3,426.40","3,416.60","3,439.50","3,397.90","138.23K","0.78%"
"08/01/2025","3,399.80","3,342.70","3,416.90","3,331.40","229.95K","1.53%"
"07/31/2025","3,348.60","3,327.50","3,366.70","3,324.40","158.03K","-0.13%"
