date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2014-02-07,10,0.13968521,0.45455775,0.40575704,-0.31487253,0.5031973,0.9602574,0.1,0.5,-0.33542301654815676,-0.27469621505588293,0.020550483465194724,-0.37880416711171466,0.08510647682211675,0.0
2014-02-10,12,0.08054131,0.52932554,0.39013314,-0.44878426,0.45814198,0.9721921,0.0,0.5833333333333334,-0.37437257170677185,-0.2960673644207418,-0.07441169023513794,-0.37013862530390423,0.08308747646277209,0.19999999999999996
2014-02-11,10,0.530372,0.13868923,0.33093876,0.39168277,0.4988764,0.7428331,0.6,0.1,-0.23870279788970947,-0.2755475576967001,0.630385571718216,-0.12399134039878845,0.35872379477595595,-0.16666666666666663
2014-02-12,10,0.25408703,0.34005302,0.40586,-0.085966006,0.60765517,0.9583147,0.3,0.3,-0.160939821600914,-0.26355714686214926,0.07497381567955017,-0.047689164678255715,0.3361886764295115,0.0
2014-02-13,10,0.15573347,0.43711466,0.40715188,-0.2813812,0.6108693,0.9627444,0.1,0.4,-0.14786424338817597,-0.2734193313866854,-0.13351694643497466,0.008111859361330668,0.32833434825166935,0.0
2014-02-14,8,0.2686798,0.5696098,0.16171041,-0.30093002,0.754862,0.9342045,0.25,0.625,-0.14507574141025542,-0.28673811331391336,-0.15585428178310395,-0.2227590729792913,0.32661608287543836,-0.19999999999999996
2014-02-17,19,0.26816145,0.39984757,0.331991,-0.13168609,0.63888115,0.9396519,0.21052631578947367,0.42105263157894735,-0.0816561073064804,-0.2848976284265518,-0.050029984116554266,-0.23799910147984824,0.28042041192892475,1.375
2014-02-18,10,0.131978,0.5739627,0.2940593,-0.4419847,0.6010955,0.9627088,0.1,0.6,-0.24838960468769072,-0.29484217390418055,-0.19359510838985444,-0.29153360923131305,0.14259132310864778,-0.4736842105263158
2014-02-19,10,0.18682069,0.58907145,0.22410783,-0.40225077,0.5730163,0.96272767,0.1,0.6,-0.311646556854248,-0.2825408659875393,-0.09060420989990237,-0.3253071904182434,0.12105139763002035,0.0
2014-02-20,9,0.3722053,0.4488891,0.17890559,-0.07668383,0.8292215,0.9739372,0.4444444444444444,0.4444444444444444,-0.2707070842385292,-0.27676645629107954,0.19402325749397276,-0.306973102192084,0.16165167295881286,-0.09999999999999998
2014-02-21,9,0.31033152,0.5139398,0.17572866,-0.20360829,0.78008425,0.9745996,0.3333333333333333,0.5555555555555556,-0.25124273747205733,-0.2696598876267672,0.04763444811105727,-0.22751429428656897,0.16295672104983427,0.0
2014-02-24,15,0.41028842,0.13371512,0.45599645,0.2765733,0.5603141,0.86606824,0.4,0.13333333333333333,-0.16959085911512375,-0.23135716654360294,0.446164159476757,-0.0012396052479743958,0.2903361860521098,0.6666666666666667
2014-02-25,10,0.3303202,0.26644474,0.40323502,0.06387545,0.6332789,0.9416555,0.3,0.3,-0.0684188261628151,-0.24760945551097394,0.1322942778468132,0.045613487561543785,0.258025972078528,-0.33333333333333337
2014-02-26,9,0.13432248,0.44933543,0.41634208,-0.31501296,0.44636533,0.85296935,0.1111111111111111,0.5555555555555556,-0.05097126513719559,-0.23617615066468717,-0.2640416964888573,0.008478596806526184,0.23138302942601935,-0.09999999999999998
2014-02-27,10,0.2626433,0.33361015,0.40374652,-0.07096685,0.6348768,0.9657478,0.2,0.3,-0.04982786923646927,-0.21745253801345826,-0.021138978004455564,-0.1073681190609932,0.23123828399173774,0.11111111111111116
2014-02-28,8,0.30096173,0.447534,0.25150427,-0.14657223,0.70093185,0.96553993,0.5,0.375,-0.038420657813549045,-0.19254053831100465,-0.10815157443284988,-0.1775173470377922,0.22301625934674474,-0.19999999999999996
2014-03-03,15,0.22842011,0.45466042,0.31691942,-0.2262403,0.7210399,0.9668055,0.2,0.4666666666666667,-0.13898337930440902,-0.19115072935819627,-0.08725692778825761,-0.14792646219333014,0.14528913408465796,0.875
2014-03-04,8,0.2966902,0.40897775,0.2943321,-0.11228756,0.72999,0.9743182,0.25,0.375,-0.17421598136425018,-0.18243180252611638,0.061928422749042505,-0.1617000326514244,0.09719826416277985,-0.4666666666666667
2014-03-05,10,0.03273296,0.7151922,0.25207484,-0.68245924,0.35688934,0.95939946,0.0,0.8,-0.24770523607730865,-0.19281571991741658,-0.43475399911403656,-0.34032903363307315,0.24963677255341243,0.25
2014-03-06,10,0.3000297,0.2366871,0.4632832,0.06334259,0.579672,0.94880384,0.3,0.2,-0.22084334790706633,-0.1723106361925602,0.28418594151735305,-0.24380140006542206,0.27891780237556824,0.0
2014-03-07,9,0.20143236,0.43701485,0.3615528,-0.23558252,0.60423845,0.9655748,0.2222222222222222,0.4444444444444444,-0.23864540457725525,-0.16834613531827927,0.003062888979911804,-0.2848997190594673,0.2758156269423222,-0.09999999999999998
2014-03-10,16,0.25486475,0.40010542,0.34502986,-0.14524066,0.6665143,0.9524473,0.25,0.4375,-0.22244547605514525,-0.1531689554452896,0.07720481157302855,-0.10582686215639114,0.2790857443826072,0.7777777777777777
2014-03-11,10,0.26187915,0.47660303,0.26151782,-0.21472391,0.71350986,0.9730214,0.2,0.6,-0.24293274730443953,-0.1834892898797989,0.028208832442760456,-0.19851569831371307,0.27266354046091557,-0.375
2014-03-12,10,0.18038422,0.65340054,0.16621523,-0.47301632,0.6011643,0.9517601,0.2,0.6,-0.20104416459798813,-0.2028418056666851,-0.2719721570611,-0.2776603003342946,0.192589768688891,0.0
2014-03-13,10,0.087895975,0.4380136,0.4740905,-0.3501176,0.4123523,0.95608723,0.0,0.4,-0.28373620212078093,-0.20627862587571144,-0.06638139188289643,-0.3459526101748149,0.12893403362291464,0.0
2014-03-14,8,0.17581485,0.57995117,0.24423406,-0.40413627,0.64523596,0.97118133,0.25,0.5,-0.3174469530582428,-0.2114389382302761,-0.08668931722640993,-0.4090900619824727,0.13508447852115457,-0.19999999999999996
2014-03-17,12,0.39586887,0.103466116,0.500665,0.2924027,0.52640444,0.92691916,0.3333333333333333,0.08333333333333333,-0.22991827726364136,-0.19023449793457986,0.5223209917545318,-0.1539503832658132,0.30697985727982674,0.5
2014-03-18,10,0.09632051,0.21766117,0.68601835,-0.121340655,0.41190743,0.96580184,0.0,0.2,-0.21124162524938583,-0.17420229502022266,0.08990097045898438,-0.07769140352805455,0.3109504284861988,-0.16666666666666663
2014-03-19,9,0.2493387,0.46917656,0.28148472,-0.21983786,0.6909178,0.9745335,0.2222222222222222,0.5555555555555556,-0.16060593277215957,-0.16508164964616298,-0.05923192650079728,-0.01625859985748927,0.27635516672334787,-0.09999999999999998
