Date,Price
2017-12-05,11532.0
2017-12-06,11496.0
2017-12-07,11543.0
2017-12-08,11632.0
2017-12-11,11678.0
2017-12-12,11769.0
2017-12-13,11759.0
2017-12-14,11703.0
2017-12-15,11843.5
2017-12-18,11906.5
2017-12-19,11919.5
2017-12-20,11805.0
2017-12-21,11903.0
2017-12-22,11866.0
2017-12-27,11788.0
2017-12-28,11727.0
2017-12-29,11691.0
2018-01-02,11702.0
2018-01-03,11889.5
2018-01-04,11898.5
2018-01-05,11977.5
2018-01-08,12039.5
2018-01-09,12111.0
2018-01-10,12025.5
2018-01-11,12061.5
2018-01-12,12059.5
2018-01-15,12005.5
2018-01-16,12090.5
2018-01-17,11984.5
2018-01-18,11979.0
2018-01-19,12056.5
2018-01-22,12036.5
2018-01-23,12185.0
2018-01-24,11939.0
2018-01-25,11898.0
2018-01-26,12054.0
2018-01-29,12193.5
2018-01-30,12043.5
2018-01-31,11968.5
2018-02-01,11935.5
2018-02-02,11849.0
2018-02-05,11811.5
2018-02-06,11385.5
2018-02-07,11800.5
2018-02-08,11374.5
2018-02-09,11205.0
2018-02-12,11497.5
2018-02-13,11474.5
2018-02-14,11583.0
2018-02-15,11713.0
2018-02-16,11876.5
2018-02-19,11845.5
2018-02-20,11937.0
2018-02-21,12037.0
2018-02-22,11968.0
2018-02-23,11959.0
2018-02-26,12207.0
2018-02-27,12249.0
2018-02-28,12298.0
2018-03-01,12196.5
2018-03-02,11970.5
2018-03-05,12086.0
2018-03-06,12139.5
2018-03-07,12165.0
2018-03-08,12340.5
2018-03-09,12462.5
2018-03-12,12607.0
2018-03-13,12420.0
2018-03-14,12357.5
2018-03-15,12389.0
2018-03-16,12360.0
2018-03-19,11961.5
2018-03-20,12057.5
2018-03-21,12028.0
2018-03-22,11742.0
2018-03-23,11505.5
2018-03-26,11307.0
2018-03-27,11675.0
2018-03-28,11171.5
2018-03-29,11403.0
2018-04-03,11205.5
2018-04-04,11191.0
2018-04-05,11587.0
2018-04-06,11332.0
2018-04-09,11356.0
2018-04-10,11401.0
2018-04-11,11389.0
2018-04-12,11467.5
2018-04-13,11411.5
2018-04-16,11375.0
2018-04-17,11648.0
2018-04-18,11766.5
2018-04-19,11690.0
2018-04-20,11637.5
2018-04-23,11795.0
2018-04-24,11546.0
2018-04-25,11467.0
2018-04-26,11658.5
2018-04-27,11839.0
2018-04-30,11870.5
2018-05-01,11895.0
2018-05-02,12027.5
2018-05-03,11835.0
2018-05-04,12211.5
2018-05-08,12337.5
2018-05-09,12303.0
2018-05-10,12601.0
2018-05-11,12574.0
2018-05-14,12599.5
2018-05-15,12455.5
2018-05-16,12546.0
2018-05-17,12585.5
2018-05-18,12520.0
2018-05-21,12581.0
2018-05-22,12615.0
2018-05-23,12619.5
2018-05-24,12671.5
2018-05-25,12841.0
2018-05-29,12834.0
2018-05-30,12863.0
2018-05-31,12887.0
2018-06-01,12963.0
2018-06-04,13115.0
2018-06-05,13113.0
2018-06-06,13119.0
2018-06-07,13042.0
2018-06-08,13050.0
2018-06-11,13124.5
2018-06-12,13154.5
2018-06-13,13299.0
2018-06-14,13344.0
2018-06-15,13345.5
2018-06-18,13397.5
2018-06-19,13370.0
2018-06-20,13522.0
2018-06-21,13418.0
2018-06-22,13307.5
2018-06-25,12989.0
2018-06-26,13060.0
2018-06-27,13216.0
2018-06-28,13092.0
2018-06-29,13138.5
2018-07-02,13113.5
2018-07-03,13142.5
2018-07-04,12985.5
2018-07-05,13070.5
2018-07-06,13232.5
2018-07-09,13387.0
2018-07-10,13425.0
2018-07-11,13386.5
2018-07-12,13566.5
2018-07-13,13674.0
2018-07-16,13621.0
2018-07-17,13670.5
2018-07-18,13858.0
2018-07-19,13901.0
2018-07-20,13808.5
2018-07-23,13713.0
2018-07-24,13850.0
2018-07-25,13838.5
2018-07-26,13801.0
2018-07-27,13737.5
2018-07-30,13425.0
2018-07-31,13497.0
2018-08-01,13569.0
