"Date","Price","Open","High","Low","Vol.","Change %"
"09/26/2024","1.2003","1.1968","1.2012","1.1959","","0.29%"
"09/25/2024","1.1968","1.1996","1.2003","1.1942","","-0.23%"
"09/24/2024","1.1996","1.2011","1.2025","1.1989","","-0.12%"
"09/23/2024","1.2011","1.1934","1.2016","1.1918","","0.65%"
"09/20/2024","1.1934","1.1902","1.1938","1.1892","","0.27%"
"09/19/2024","1.1902","1.1884","1.1919","1.1870","","0.16%"
"09/18/2024","1.1883","1.1841","1.1908","1.1828","","0.34%"
"09/17/2024","1.1843","1.1872","1.1881","1.1827","","-0.24%"
"09/16/2024","1.1872","1.1849","1.1879","1.1839","","0.20%"
"09/13/2024","1.1848","1.1852","1.1868","1.1829","","-0.03%"
"09/12/2024","1.1851","1.1845","1.1859","1.1825","","0.06%"
"09/11/2024","1.1844","1.1870","1.1884","1.1814","","-0.22%"
"09/10/2024","1.1870","1.1848","1.1872","1.1835","","0.19%"
"09/09/2024","1.1848","1.1845","1.1862","1.1831","","0.06%"
"09/06/2024","1.1841","1.1862","1.1893","1.1835","","-0.17%"
"09/05/2024","1.1861","1.1862","1.1881","1.1849","","-0.01%"
"09/04/2024","1.1862","1.1874","1.1894","1.1853","","-0.11%"
"09/03/2024","1.1875","1.1877","1.1899","1.1853","","-0.02%"
"09/02/2024","1.1877","1.1886","1.1892","1.1856","","-0.07%"
"08/30/2024","1.1885","1.1885","1.1907","1.1864","","-0.03%"
"08/29/2024","1.1888","1.1864","1.1905","1.1854","","0.22%"
"08/28/2024","1.1862","1.1856","1.1893","1.1850","","0.06%"
"08/27/2024","1.1855","1.1818","1.1862","1.1807","","0.31%"
"08/26/2024","1.1818","1.1810","1.1837","1.1796","","0.10%"
"08/23/2024","1.1806","1.1780","1.1837","1.1773","","0.21%"
"08/22/2024","1.1781","1.1743","1.1798","1.1731","","0.32%"
"08/21/2024","1.1743","1.1710","1.1755","1.1701","","0.28%"
"08/20/2024","1.1710","1.1719","1.1746","1.1708","","-0.08%"
"08/19/2024","1.1719","1.1743","1.1756","1.1716","","-0.16%"
"08/16/2024","1.1738","1.1715","1.1753","1.1712","","0.20%"
"08/15/2024","1.1715","1.1648","1.1719","1.1643","","0.58%"
"08/14/2024","1.1648","1.1702","1.1712","1.1636","","-0.44%"
"08/13/2024","1.1700","1.1678","1.1724","1.1673","","0.19%"
"08/12/2024","1.1678","1.1686","1.1707","1.1668","","-0.12%"
"08/09/2024","1.1692","1.1677","1.1698","1.1655","","0.13%"
