"Date","Price","Open","High","Low","Vol.","Change %"
"06/12/2018","27.7016","27.5431","27.7193","27.4204","","0.58%"
"06/11/2018","27.5431","27.1957","27.5725","27.1835","","1.22%"
"06/08/2018","27.2113","27.4863","27.6954","27.1431","","-1.00%"
"06/07/2018","27.4873","27.2298","27.7056","27.2029","","0.95%"
"06/06/2018","27.2297","27.4100","27.5179","27.1606","","-0.66%"
"06/05/2018","27.4100","26.7295","27.4180","26.7035","","2.55%"
"06/04/2018","26.7275","26.5986","26.7602","26.5515","","0.41%"
"06/01/2018","26.6195","26.4860","26.6448","26.3744","","0.50%"
"05/31/2018","26.4860","26.2162","26.6612","26.1973","","1.01%"
"05/30/2018","26.2202","26.2818","26.3664","26.1049","","-0.26%"
"05/29/2018","26.2897","26.0826","26.3613","25.9774","","0.77%"
"05/28/2018","26.0885","25.9986","26.1189","25.9321","","0.28%"
"05/25/2018","26.0160","26.1887","26.2366","25.9295","","-0.67%"
"05/24/2018","26.1906","26.2065","26.4650","26.1283","","-0.04%"
"05/23/2018","26.2015","26.5674","26.7118","26.0565","","-1.37%"
"05/22/2018","26.5666","26.6199","26.6645","26.4746","","-0.19%"
"05/21/2018","26.6179","26.8810","26.9054","26.5905","","-0.99%"
"05/18/2018","26.8850","26.6783","26.9281","26.5434","","0.78%"
"05/17/2018","26.6763","26.3994","26.6935","26.3165","","1.05%"
"05/16/2018","26.3991","26.6011","26.7111","26.3896","","-0.76%"
"05/15/2018","26.6011","26.6043","26.8358","26.5244","","-0.01%"
"05/14/2018","26.6033","26.3306","26.6232","26.2101","","1.12%"
"05/11/2018","26.3083","25.9871","26.3401","25.9650","","1.21%"
"05/10/2018","25.9929","26.5116","26.5819","25.9460","","-1.96%"
"05/09/2018","26.5125","26.5089","26.6580","26.4542","","0.01%"
"05/08/2018","26.5108","26.3901","26.5624","26.3343","","0.46%"
"05/07/2018","26.3901","26.0806","26.5011","26.0125","","1.21%"
"05/04/2018","26.0748","25.8793","26.1136","25.8439","","0.76%"
"05/03/2018","25.8793","25.9191","26.0331","25.7654","","-0.17%"
"05/02/2018","25.9239","25.7993","26.1459","25.6745","","0.48%"
"05/01/2018","25.7993","25.7516","25.8669","25.5726","","0.11%"
"04/30/2018","25.7713","25.6687","25.9094","25.6059","","0.45%"
"04/27/2018","25.6556","26.1876","26.2171","25.6313","","-2.05%"
"04/26/2018","26.1933","26.2593","26.4207","26.0889","","-0.24%"
"04/25/2018","26.2565","26.3059","26.6761","26.1815","","-0.18%"
"04/24/2018","26.3041","26.4099","26.4272","26.2192","","-0.40%"
"04/23/2018","26.4099","25.9661","26.4370","25.9194","","1.78%"
"04/20/2018","25.9476","25.9814","26.2161","25.9062","","-0.16%"
"04/19/2018","25.9897","25.6933","26.1216","25.6317","","1.15%"
"04/18/2018","25.6932","25.7870","25.8268","25.5305","","-0.36%"
"04/17/2018","25.7869","25.8257","25.9179","25.6627","","-0.15%"
"04/16/2018","25.8257","25.7181","25.8944","25.6711","","0.50%"
"04/13/2018","25.6981","25.8774","25.9237","25.6823","","-0.70%"
"04/12/2018","25.8784","25.8420","25.9264","25.6786","","0.14%"
"04/11/2018","25.8429","25.8937","26.0169","25.7920","","-0.19%"
"04/10/2018","25.8928","25.9324","26.0220","25.7962","","-0.15%"
"04/09/2018","25.9324","25.7813","25.9936","25.7291","","0.61%"
"04/06/2018","25.7741","25.4961","25.8567","25.4770","","1.10%"
"04/05/2018","25.4944","25.4821","25.5462","25.2783","","0.03%"
"04/04/2018","25.4875","25.6120","25.7752","25.4280","","-0.49%"
"04/03/2018","25.6120","25.6277","25.6788","25.4942","","-0.07%"
"04/02/2018","25.6295","25.4905","25.7964","25.4650","","0.68%"
"03/30/2018","25.4558","25.4909","25.5699","25.4413","","-0.15%"
"03/29/2018","25.4937","25.7675","25.8245","25.4748","","-1.06%"
"03/28/2018","25.7675","26.0220","26.1440","25.6835","","-0.98%"
"03/27/2018","26.0220","26.0928","26.1240","25.8584","","-0.26%"
"03/26/2018","26.0909","26.1855","26.2858","25.9952","","-0.32%"
"03/23/2018","26.1734","26.2671","26.3821","26.1445","","-0.36%"
