"Date","Price","Open","High","Low","Vol.","Change %"
"01/31/2023","160.27","161.12","161.23","159.75","","-0.53%"
"01/30/2023","161.12","161.02","161.48","160.18","","0.09%"
"01/27/2023","160.98","161.56","161.64","160.39","","-0.35%"
"01/26/2023","161.54","160.72","161.76","159.99","","0.54%"
"01/25/2023","160.68","160.50","160.96","159.50","","0.11%"
"01/24/2023","160.51","161.74","161.82","159.98","","-0.74%"
"01/23/2023","161.70","160.73","161.85","160.35","","0.70%"
"01/20/2023","160.58","159.13","161.33","159.03","","0.93%"
"01/19/2023","159.10","159.19","159.29","157.54","","-0.01%"
"01/18/2023","159.12","157.48","161.57","157.33","","1.06%"
"01/17/2023","157.45","156.76","158.07","156.39","","0.48%"
"01/16/2023","156.70","156.35","157.12","156.07","","0.22%"
"01/13/2023","156.35","157.84","158.09","155.63","","-0.91%"
"01/12/2023","157.79","160.91","161.00","157.71","","-1.90%"
"01/11/2023","160.85","160.78","161.24","160.47","","0.06%"
"01/10/2023","160.75","160.77","160.97","160.02","","0.05%"
"01/09/2023","160.67","159.75","161.28","159.29","","0.61%"
"01/06/2023","159.70","158.94","160.12","158.70","","0.55%"
"01/05/2023","158.83","159.89","160.11","158.48","","-0.64%"
"01/04/2023","159.85","156.78","160.23","156.48","","2.00%"
"01/03/2023","156.72","157.50","158.41","155.34","","-0.47%"
"01/02/2023","157.46","158.63","158.63","157.35","","-0.72%"
"12/30/2022","158.60","160.35","160.52","157.81","","-1.06%"
"12/29/2022","160.30","161.61","161.63","160.03","","-0.78%"
"12/28/2022","161.56","160.55","162.37","160.42","","0.69%"
"12/27/2022","160.46","160.33","160.98","160.18","","0.14%"
"12/26/2022","160.23","160.14","160.89","159.64","","0.07%"
"12/23/2022","160.12","159.40","160.61","159.10","","0.47%"
"12/22/2022","159.37","160.01","160.32","158.80","","-0.43%"
"12/21/2022","160.06","160.49","161.07","159.45","","-0.22%"
"12/20/2022","160.42","166.34","167.06","158.58","","-3.51%"
"12/19/2022","166.25","165.21","166.96","164.96","","0.19%"
"12/16/2022","165.94","167.79","168.04","165.92","","-1.07%"
"12/15/2022","167.74","168.34","168.88","167.60","","-0.31%"
"12/14/2022","168.27","167.57","168.43","166.72","","0.47%"
"12/13/2022","167.48","168.96","170.10","167.07","","-0.85%"
"12/12/2022","168.91","167.28","169.07","167.10","","0.93%"
"12/09/2022","167.35","167.21","168.10","165.83","","0.11%"
"12/08/2022","167.16","166.70","167.41","166.27","","0.31%"
"12/07/2022","166.64","166.34","167.48","165.95","","0.18%"
"12/06/2022","166.34","166.64","167.55","166.13","","-0.19%"
"12/05/2022","166.66","164.76","166.88","164.55","","1.00%"
"12/02/2022","165.01","165.83","166.01","163.74","","-0.37%"
"12/01/2022","165.62","166.43","167.31","164.49","","-0.47%"
"11/30/2022","166.41","165.77","167.61","165.44","","0.39%"
"11/29/2022","165.76","166.18","166.71","165.51","","-0.20%"
"11/28/2022","166.09","168.02","168.29","165.83","","-1.26%"
"11/25/2022","168.21","167.91","168.84","167.61","","0.21%"
"11/24/2022","167.86","168.28","168.36","167.14","","-0.22%"
"11/23/2022","168.23","167.89","169.08","167.73","","0.23%"
"11/22/2022","167.84","168.07","168.34","167.33","","-0.10%"
"11/21/2022","168.00","166.89","168.08","166.05","","0.73%"
"11/18/2022","166.79","166.32","167.36","166.10","","0.31%"
"11/17/2022","166.28","166.27","166.43","165.25","","0.06%"
"11/16/2022","166.18","165.18","166.42","164.69","","0.62%"
"11/15/2022","165.15","164.44","166.28","164.35","","0.46%"
"11/14/2022","164.39","164.00","165.75","163.66","","0.08%"
"11/11/2022","164.26","165.19","166.14","163.07","","-0.50%"
"11/10/2022","165.09","166.35","168.11","164.37","","-0.73%"
"11/09/2022","166.30","168.16","168.38","165.95","","-1.03%"
"11/08/2022","168.03","168.84","169.11","167.23","","-0.44%"
"11/07/2022","168.77","165.72","169.17","165.70","","1.21%"
"11/04/2022","166.75","165.57","167.01","164.75","","0.73%"
"11/03/2022","165.54","168.57","168.61","165.07","","-1.72%"
"11/02/2022","168.44","170.27","170.39","168.07","","-1.06%"
"11/01/2022","170.24","170.58","170.99","169.47","","-0.19%"
"10/31/2022","170.56","171.19","172.16","170.32","","-0.37%"
"10/28/2022","171.19","169.15","171.40","168.86","","1.21%"
"10/27/2022","169.15","170.20","170.29","168.71","","-0.59%"
"10/26/2022","170.16","169.71","170.63","169.31","","0.32%"
"10/25/2022","169.62","168.06","169.98","167.82","","0.99%"
"10/24/2022","167.95","167.71","169.83","165.56","","0.65%"
"10/21/2022","166.86","168.69","169.63","164.97","","-1.13%"
"10/20/2022","168.77","168.23","169.76","167.41","","0.40%"
"10/19/2022","168.09","168.98","169.41","167.62","","-0.49%"
"10/18/2022","168.92","169.26","169.84","167.88","","-0.22%"
"10/17/2022","169.30","166.26","170.12","166.25","","1.90%"
"10/14/2022","166.14","166.82","167.25","165.01","","-0.37%"
"10/13/2022","166.76","163.15","167.33","162.30","","2.30%"
"10/12/2022","163.01","159.98","163.37","159.73","","1.94%"
"10/11/2022","159.91","161.12","162.70","159.71","","-0.72%"
"10/10/2022","161.07","161.10","161.59","160.44","","-0.01%"
"10/07/2022","161.08","162.00","162.63","160.75","","-0.53%"
"10/06/2022","161.94","163.87","164.48","161.10","","-1.14%"
"10/05/2022","163.81","165.40","165.75","162.58","","-0.91%"
"10/04/2022","165.31","163.69","165.57","163.41","","1.05%"
"10/03/2022","163.59","161.35","163.92","160.58","","1.27%"
"09/30/2022","161.54","160.57","162.23","159.39","","0.61%"
"09/29/2022","160.56","156.94","160.64","155.59","","2.29%"
"09/28/2022","156.96","155.38","157.13","152.53","","1.04%"
"09/27/2022","155.34","154.71","156.40","154.14","","0.45%"
"09/26/2022","154.64","155.64","157.26","149.32","","-0.61%"
"09/23/2022","155.59","160.28","160.50","155.36","","-2.88%"
"09/22/2022","160.20","162.32","164.47","159.10","","-1.26%"
"09/21/2022","162.24","163.59","163.98","162.20","","-0.80%"
"09/20/2022","163.55","163.72","164.47","163.12","","-0.10%"
"09/19/2022","163.71","163.19","163.87","162.92","","0.37%"
"09/16/2022","163.10","164.58","164.69","162.73","","-0.86%"
"09/15/2022","164.51","165.17","165.77","164.45","","-0.36%"
"09/14/2022","165.11","166.15","166.56","164.74","","-0.60%"
"09/13/2022","166.10","166.91","167.15","165.18","","-0.44%"
"09/12/2022","166.84","165.29","167.08","165.19","","1.03%"
"09/09/2022","165.14","165.80","166.28","164.29","","-0.36%"
"09/08/2022","165.74","165.71","166.35","164.89","","0.04%"
"09/07/2022","165.68","164.46","166.06","164.18","","0.77%"
"09/06/2022","164.41","161.95","165.14","161.88","","1.58%"
"09/05/2022","161.86","161.32","162.00","160.64","","0.33%"
"09/02/2022","161.33","161.85","162.62","161.13","","-0.32%"
"09/01/2022","161.85","161.52","161.90","160.95","","0.22%"
"08/31/2022","161.50","161.79","161.95","160.88","","-0.16%"
"08/30/2022","161.76","162.42","162.63","161.48","","-0.37%"
"08/29/2022","162.36","161.59","162.68","161.32","","0.51%"
"08/26/2022","161.54","161.52","162.75","161.20","","0.04%"
"08/25/2022","161.48","161.83","162.05","161.31","","-0.19%"
"08/24/2022","161.78","161.97","162.00","160.82","","-0.09%"
"08/23/2022","161.92","161.77","162.55","160.80","","0.12%"
"08/22/2022","161.73","161.91","162.56","161.15","","-0.14%"
"08/19/2022","161.95","162.12","162.88","161.61","","-0.09%"
"08/18/2022","162.10","162.69","163.27","161.66","","-0.34%"
"08/17/2022","162.65","162.36","163.61","162.15","","0.22%"
"08/16/2022","162.30","160.71","162.78","160.07","","1.00%"
"08/15/2022","160.70","161.96","162.12","160.34","","-0.75%"
"08/12/2022","161.91","162.39","162.82","161.78","","-0.31%"
"08/11/2022","162.42","162.51","162.54","161.26","","-0.01%"
"08/10/2022","162.43","163.30","164.44","161.65","","-0.50%"
"08/09/2022","163.24","163.11","163.71","162.60","","0.13%"
"08/08/2022","163.03","162.96","163.89","162.54","","0.07%"
"08/05/2022","162.92","161.60","163.41","161.11","","0.81%"
"08/04/2022","161.61","162.57","163.83","161.07","","-0.58%"
"08/03/2022","162.55","162.12","163.10","161.20","","0.30%"
"08/02/2022","162.07","161.23","162.12","159.43","","0.54%"
"08/01/2022","161.20","162.10","162.53","161.02","","-0.52%"
"07/29/2022","162.04","163.56","163.93","161.52","","-0.89%"
"07/28/2022","163.49","165.89","166.18","162.85","","-1.46%"
"07/27/2022","165.92","164.73","166.37","164.60","","0.78%"
"07/26/2022","164.63","164.64","165.01","163.45","","0.04%"
"07/25/2022","164.57","163.33","165.11","162.98","","0.78%"
"07/22/2022","163.29","164.79","165.19","162.99","","-0.89%"
"07/21/2022","164.75","165.41","166.01","164.53","","-0.40%"
"07/20/2022","165.41","165.76","166.28","165.13","","-0.18%"
"07/19/2022","165.71","165.14","166.02","164.70","","0.41%"
"07/18/2022","165.04","164.55","166.13","164.15","","0.52%"
"07/15/2022","164.19","164.32","164.73","163.64","","-0.01%"
"07/14/2022","164.21","163.42","165.23","163.07","","0.51%"
"07/13/2022","163.38","162.70","164.17","162.33","","0.44%"
"07/12/2022","162.66","163.43","163.57","161.81","","-0.44%"
"07/11/2022","163.38","163.70","164.50","163.02","","-0.17%"
"07/08/2022","163.66","163.54","163.97","161.80","","0.12%"
"07/07/2022","163.46","162.11","163.66","161.57","","0.86%"
"07/06/2022","162.07","162.50","162.61","160.35","","-0.24%"
"07/05/2022","162.46","164.28","165.31","161.57","","-1.09%"
"07/04/2022","164.25","163.67","164.78","162.99","","0.46%"
"07/01/2022","163.50","165.30","165.38","161.55","","-1.06%"
"06/30/2022","165.25","165.64","165.87","164.78","","-0.21%"
"06/29/2022","165.60","165.85","166.37","165.38","","-0.13%"
"06/28/2022","165.82","166.13","166.97","165.70","","-0.16%"
"06/27/2022","166.09","165.80","166.56","165.12","","0.21%"
"06/24/2022","165.75","165.47","166.36","164.79","","0.20%"
"06/23/2022","165.42","167.17","167.25","164.64","","-1.03%"
"06/22/2022","167.14","167.71","167.87","165.77","","-0.33%"
"06/21/2022","167.70","165.58","167.85","165.33","","1.35%"
"06/20/2022","165.47","164.92","165.71","164.46","","0.31%"
"06/17/2022","164.96","163.35","166.25","163.19","","1.04%"
"06/16/2022","163.27","163.02","163.83","160.00","","0.18%"
"06/15/2022","162.98","162.55","163.20","161.71","","0.29%"
"06/14/2022","162.51","163.06","164.35","161.32","","-0.31%"
"06/13/2022","163.01","165.72","166.15","162.24","","-1.52%"
"06/10/2022","165.52","167.87","168.08","165.15","","-1.35%"
"06/09/2022","167.78","168.40","168.75","166.69","","-0.32%"
"06/08/2022","168.32","166.98","168.57","166.85","","0.86%"
"06/07/2022","166.89","165.27","167.15","165.22","","1.00%"
"06/06/2022","165.23","163.42","165.50","162.89","","1.11%"
"06/03/2022","163.41","163.32","164.13","163.05","","0.09%"
"06/02/2022","163.26","162.51","163.45","162.10","","0.48%"
"06/01/2022","162.48","162.21","163.37","161.97","","0.21%"
"05/31/2022","162.14","161.42","162.42","160.94","","0.49%"
"05/30/2022","161.35","160.40","161.56","160.26","","0.62%"
"05/27/2022","160.36","160.14","160.69","159.81","","0.15%"
"05/26/2022","160.12","160.01","160.86","158.99","","0.11%"
"05/25/2022","159.95","158.92","160.33","158.37","","0.67%"
"05/24/2022","158.88","161.05","161.05","157.98","","-1.30%"
"05/23/2022","160.98","159.57","161.05","159.38","","0.85%"
"05/20/2022","159.63","159.25","160.23","158.73","","0.25%"
"05/19/2022","159.23","158.23","159.95","157.87","","0.65%"
"05/18/2022","158.20","161.63","161.81","158.05","","-2.11%"
"05/17/2022","161.61","159.11","161.89","158.77","","1.58%"
"05/16/2022","159.09","158.52","159.31","157.42","","0.44%"
"05/13/2022","158.40","156.60","158.57","156.42","","1.19%"
"05/12/2022","156.54","159.37","159.37","155.59","","-1.67%"
"05/11/2022","159.20","160.76","161.36","158.82","","-0.95%"
"05/10/2022","160.72","160.64","161.57","160.02","","0.07%"
"05/09/2022","160.61","161.11","162.23","160.15","","-0.29%"
"05/06/2022","161.07","160.99","161.64","160.29","","0.11%"
"05/05/2022","160.89","162.95","163.61","160.46","","-1.23%"
"05/04/2022","162.90","162.66","163.23","161.76","","0.18%"
"05/03/2022","162.60","162.57","163.45","162.34","","0.02%"
"05/02/2022","162.56","163.44","163.93","162.27","","-0.40%"
"04/29/2022","163.21","163.03","164.04","162.39","","0.13%"
"04/28/2022","162.99","161.19","164.29","160.88","","1.15%"
"04/27/2022","161.14","160.00","161.45","159.66","","0.74%"
"04/26/2022","159.95","163.28","163.64","159.94","","-2.00%"
"04/25/2022","163.22","165.37","165.38","162.04","","-1.10%"
"04/22/2022","165.03","167.30","167.62","164.76","","-1.30%"
"04/21/2022","167.21","167.13","167.95","166.95","","0.07%"
"04/20/2022","167.09","167.57","168.45","166.41","","-0.26%"
"04/19/2022","167.52","165.25","167.65","165.20","","1.43%"
"04/18/2022","165.16","165.03","165.46","164.61","","0.10%"
"04/15/2022","164.99","164.48","165.51","164.46","","0.33%"
"04/14/2022","164.44","164.84","164.91","164.01","","-0.22%"
"04/13/2022","164.80","162.98","164.89","162.93","","1.15%"
"04/12/2022","162.92","163.37","163.67","162.76","","-0.22%"
"04/11/2022","163.28","161.68","163.89","161.60","","0.79%"
"04/08/2022","162.00","162.07","162.40","161.64","","0.00%"
"04/07/2022","162.00","161.82","162.32","161.40","","0.15%"
"04/06/2022","161.76","161.72","162.31","161.52","","0.15%"
"04/05/2022","161.52","161.05","162.00","160.50","","0.32%"
"04/04/2022","161.00","160.66","161.32","160.28","","0.24%"
"04/01/2022","160.61","159.89","161.21","159.81","","0.49%"
"03/31/2022","159.83","159.98","160.91","159.42","","-0.07%"
"03/30/2022","159.94","160.85","161.41","159.03","","-0.54%"
"03/29/2022","160.81","162.16","162.74","160.24","","-0.81%"
"03/28/2022","162.12","160.88","164.68","160.70","","0.79%"
