date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2023-03-01,250,0.25622112,0.3069776,0.43680125,-0.050756484,0.60672855,0.97470677,0.248,0.296,-0.0191323958337307,-0.05025226252619177,-0.031624088436365126,0.02886718139052391,0.1106444991262545,0.0
2023-03-31,194,0.21299806,0.30639234,0.48060963,-0.09339427,0.55151504,0.9720561,0.17525773195876287,0.30412371134020616,-0.020047568529844285,-0.048542637028731406,-0.07334670349955559,-0.060251192500193916,0.11138146045263998,-0.22399999999999998
2023-04-01,56,0.3606663,0.23574792,0.40358576,0.1249184,0.5862423,0.97370446,0.35714285714285715,0.23214285714285715,0.02362513467669487,-0.03625111954752356,0.10129326656460762,-0.006410785019397736,0.118019835724649,-0.711340206185567
2023-04-28,7,0.16005929,0.020886227,0.8190545,0.13917306,0.3157575,0.048596445,0.14285714285714285,0.0,0.016667576879262923,-0.029679587669670583,0.12250548377633094,0.0568990632891655,0.10749788887350135,-0.875
2023-04-29,80,0.33416277,0.18971175,0.47612548,0.144451,0.5596868,0.9740071,0.325,0.1875,0.05287834256887436,-0.00442709717899561,0.09157266467809677,0.13618082304795584,0.11528004646815397,10.428571428571429
2023-04-30,64,0.3131417,0.20249636,0.48436195,0.11064534,0.580011,0.9553272,0.28125,0.1875,0.08515870720148086,0.010368283651769162,0.025486631691455847,0.13142313559850058,0.1006785668366034,-0.19999999999999996
2023-05-01,99,0.27146593,0.31360087,0.4149332,-0.042134922,0.6155046,0.9724993,0.2727272727272727,0.29292929292929293,0.09541057720780373,0.0001057356595993042,-0.13754549920558928,0.07098714138070743,0.07800912243201748,0.546875
2023-05-31,54,0.18340117,0.48288155,0.33371732,-0.29948038,0.6050065,0.9731535,0.18518518518518517,0.5185185185185185,0.010530821233987808,-0.020902661606669426,-0.3100111998617649,-0.07698998724420865,0.18933236858836897,-0.4545454545454546
2023-06-01,196,0.26888934,0.35242566,0.378685,-0.08353633,0.607018,0.9722396,0.27040816326530615,0.35714285714285715,-0.034011056274175645,-0.03164693973958492,-0.04952527061104774,-0.141717209170262,0.17731814029678594,2.6296296296296298
2023-06-29,93,0.31597227,0.3073261,0.37670165,0.0086461585,0.6430489,0.97128814,0.3010752688172043,0.27956989247311825,-0.0611720260232687,-0.026646630931645633,0.06981818452477455,-0.12479018233716488,0.15169808006438293,-0.5255102040816326
2023-06-30,131,0.35465884,0.34511763,0.30022353,0.009541195,0.6708186,0.97471446,0.366412213740458,0.32061068702290074,-0.08139285482466221,-0.01828621616587043,0.09093404971063138,-0.021782991165916126,0.12794918241084385,0.4086021505376345
2023-07-01,26,0.26724318,0.45815513,0.27460173,-0.19091193,0.67350566,0.9413107,0.23076923076923078,0.5384615384615384,-0.1111482571810484,-0.017509340401738883,-0.07976367659866809,-0.05757486013074716,0.13370704603421737,-0.8015267175572519
